paragraph_id,anchor_text,link_type
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,South Korean,external
money-heist_paragraph_0000001,Cho Youngmin,internal
money-heist_paragraph_0000001,Cho Youngmin,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Seon Woojin,internal
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Yoo Ji-tae,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,Yoo Ji-tae,internal
money-heist_paragraph_0000002,Tokyo (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Manila,internal
money-heist_paragraph_0000001,Cincinnati,internal
money-heist_paragraph_0000001,Mónica Gaztambide,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Tokyo,internal
money-heist_paragraph_0000001,Berlin,internal
money-heist_paragraph_0000001,Helsinki,internal
money-heist_paragraph_0000001,Nairobi,internal
money-heist_paragraph_0000001,Oslo,internal
money-heist_paragraph_0000001,Rio,internal
money-heist_paragraph_0000001,Arturo Román,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,1,internal
money-heist_paragraph_0000001,2,internal
money-heist_paragraph_0000001,3,internal
money-heist_paragraph_0000001,4,internal
money-heist_paragraph_0000001,5,internal
money-heist_paragraph_0000001,Paco Tous,internal
money-heist_paragraph_0000001,Michael Sorich,external
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Mark Ivanir,external
money-heist_paragraph_0000001,[2],other
money-heist_paragraph_0000001,Episode 1 (Part 1),internal
money-heist_paragraph_0000001,Welcome to the Spectacle of Life,internal
money-heist_paragraph_0000001,Money Heist,internal
money-heist_paragraph_0000001,Royal Mint of Spain,internal
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000002,[3],other
money-heist_paragraph_0000003,Denver,internal
money-heist_paragraph_0000007,Rio,internal
money-heist_paragraph_0000007,Tokyo,internal
money-heist_paragraph_0000007,Mónica Gaztambide,internal
money-heist_paragraph_0000012,[4],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Kim Yunjin,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,Kim Yunjin,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Seoul,internal
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Jeon Yong-su,internal
money-heist_paragraph_0000001,Park Hae-soo,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,Park Hae-soo,internal
money-heist_paragraph_0000002,Tokyo (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000009,[1],other
money-heist_paragraph_0000011,[2],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Korea Unified Mint,internal
money-heist_paragraph_0000001,The Professor,internal
money-heist_paragraph_0000001,Korea Unified Mint,internal
money-heist_paragraph_0000001,Korea Unified Mint Heist,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Lee Won-jong,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,Lee Won-jong,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Tokyo (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Korea Unified Mint,internal
money-heist_paragraph_0000001,Park Myung-hoon,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,Park Myung-hoon,internal
money-heist_paragraph_0000002,Korea Unified Mint,internal
money-heist_paragraph_0000002,Yun Misun,internal
money-heist_paragraph_0000003,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Moscow,internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Cho Youngmin,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Tokyo (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Tokyo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver,internal
money-heist_paragraph_0000001,[1],other
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Tokyo (Korean),internal
money-heist_paragraph_0000003,Berlin (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Nairobi (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000012,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Yun Misun,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Berlin (Korean),internal
money-heist_paragraph_0000003,Rio (Korean),internal
money-heist_paragraph_0000004,Helsinki (Korean),internal
money-heist_paragraph_0000005,Oslo (Korean),internal
money-heist_paragraph_0000006,Tokyo (Korean),internal
money-heist_paragraph_0000007,Moscow (Korean),internal
money-heist_paragraph_0000008,Yun Misun,internal
money-heist_paragraph_0000010,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Cho Youngmin,internal
money-heist_paragraph_0000001,Denver (Korean),internal
money-heist_paragraph_0000001,Tokyo (Korean),internal
money-heist_paragraph_0000001,Berlin (Korean),internal
money-heist_paragraph_0000001,Rio (Korean),internal
money-heist_paragraph_0000001,Helsinki (Korean),internal
money-heist_paragraph_0000001,Oslo (Korean),internal
money-heist_paragraph_0000001,Nairobi (Korean),internal
money-heist_paragraph_0000001,Moscow (Korean),internal
money-heist_paragraph_0000001,Korea Unified Mint,internal
money-heist_paragraph_0000001,Netflix,internal
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000002,Denver (Korean),internal
money-heist_paragraph_0000003,Berlin (Korean),internal
money-heist_paragraph_0000004,Rio (Korean),internal
money-heist_paragraph_0000005,Helsinki (Korean),internal
money-heist_paragraph_0000006,Oslo (Korean),internal
money-heist_paragraph_0000007,Nairobi (Korean),internal
money-heist_paragraph_0000008,Moscow (Korean),internal
money-heist_paragraph_0000010,Korea Unified Mint,internal
money-heist_paragraph_0000010,Cho Youngmin,internal
money-heist_paragraph_0000010,[1],other
money-heist_paragraph_0000001,"

",other
money-heist_paragraph_0000001,Money Heist: Korea - Joint Economic Area,internal
money-heist_paragraph_0000004,[1],other
