sentence_id,anchor_text,link_type
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Alba Flores,internal
money-heist_sentence_0000001,Cherami Leigh,external
money-heist_sentence_0000001,[3],other
money-heist_sentence_0000001,[4],other
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,A Family Tradition,internal
money-heist_sentence_0000001,Money Heist,internal
money-heist_sentence_0000002,Helsinki,internal
money-heist_sentence_0000007,Axel,internal
money-heist_sentence_0000008,[5],other
money-heist_sentence_0000009,Royal Mint of Spain,internal
money-heist_sentence_0000013,Royal Mint of Spain,internal
money-heist_sentence_0000015,Helsinki,internal
money-heist_sentence_0000015,Bank of Spain,internal
money-heist_sentence_0000017,The Professor,internal
money-heist_sentence_0000018,Dr. Ahmed,internal
money-heist_sentence_0000019,Dr. Ahmed,internal
money-heist_sentence_0000019,Tokyo,internal
money-heist_sentence_0000019,Helsinki,internal
money-heist_sentence_0000023,César Gandía,internal
money-heist_sentence_0000023,Paquita,internal
money-heist_sentence_0000024,Bogotá,internal
money-heist_sentence_0000026,Tokyo,internal
money-heist_sentence_0000026,Bank of Spain,internal
money-heist_sentence_0000037,Berlin,internal
money-heist_sentence_0000037,Ariadna Cascales,internal
money-heist_sentence_0000041,5 Minutes Earlier,internal
money-heist_sentence_0000041,Matías,internal
money-heist_sentence_0000042,Helsinki,internal
money-heist_sentence_0000042,Bogotá,internal
money-heist_sentence_0000044,TKO,internal
money-heist_sentence_0000044,the professor,internal
money-heist_sentence_0000051,Helsinki,internal
money-heist_sentence_0000052,[6],other
money-heist_sentence_0000054,[7],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,[1],other
money-heist_sentence_0000001,Sergio Marquina (The Professor),internal
money-heist_sentence_0000001,Andrés de Fonollosa (Berlin),internal
money-heist_sentence_0000001,Sergio Marquina (The Professor),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Sergio,internal
money-heist_sentence_0000004,[2],other
money-heist_sentence_0000011,Sergio,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000006,[2],other
money-heist_sentence_0000007,Nairobi,internal
money-heist_sentence_0000009,[3],other
money-heist_sentence_0000010,Nairobi,internal
money-heist_sentence_0000012,[1],other
money-heist_sentence_0000013,Arturo Román,internal
money-heist_sentence_0000017,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Pablo Ruiz,internal
money-heist_sentence_0000001,Oslo,internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Episode 10 (Part 1),internal
money-heist_sentence_0000001,Episode 13 (Part 1),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000005,Raquel Murillo,internal
money-heist_sentence_0000006,Arturo Román,internal
money-heist_sentence_0000007,Pablo Ruiz,internal
money-heist_sentence_0000010,Oslo,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Episode 7 (Part 1),internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000005,Berlin,internal
money-heist_sentence_0000005,Mónica Gaztambide,internal
money-heist_sentence_0000007,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Karina,internal
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Episode 7 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 1),internal
money-heist_sentence_0000001,the Professor,internal
money-heist_sentence_0000002,the Professor,internal
money-heist_sentence_0000002,Helsinki,internal
money-heist_sentence_0000002,the Professor,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000004,Tokyo,internal
money-heist_sentence_0000004,Rio,internal
money-heist_sentence_0000004,Royal Mint of Spain,internal
money-heist_sentence_0000011,[1],other
money-heist_sentence_0000012,Royal Mint of Spain,internal
money-heist_sentence_0000015,[2],other
money-heist_sentence_0000021,the Professor,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Spanish,external
money-heist_sentence_0000002,Money Heist,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Nikolai Dimitrievich,internal
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Episode 8 (Part 1),internal
money-heist_sentence_0000001,Episode 9 (Part 1),internal
money-heist_sentence_0000001,Nikolai Dimitrievich,internal
money-heist_sentence_0000002,the Professor,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000003,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,Episode 3 (Part 1),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 6 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000005,Pablo,internal
money-heist_sentence_0000005,Elisabeth,internal
money-heist_sentence_0000005,Alison Parker,internal
money-heist_sentence_0000005,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 6 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000005,Pablo,internal
money-heist_sentence_0000005,Aurora,internal
money-heist_sentence_0000005,Alison Parker,internal
money-heist_sentence_0000005,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 6 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000004,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Amanda,internal
money-heist_sentence_0000001,Paquita,internal
money-heist_sentence_0000001,Denver,internal
money-heist_sentence_0000001,Arturo Román,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Aikido,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000002,[2],other
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000004,Bogotá,internal
money-heist_sentence_0000004,Nairobi,internal
money-heist_sentence_0000006,Denver,internal
money-heist_sentence_0000008,[3],other
money-heist_sentence_0000009,Amanda,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,1,internal
money-heist_sentence_0000001,2,internal
money-heist_sentence_0000001,Episode 1 (Part 1),internal
money-heist_sentence_0000001,Episode 6 (Part 2),internal
money-heist_sentence_0000001,Royal Mint of Spain,internal
money-heist_sentence_0000002,Royal Mint of Spain,internal
money-heist_sentence_0000003,[1],other
money-heist_sentence_0000004,Berlin,internal
money-heist_sentence_0000005,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Agustín Montero,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,48 Meters Underground,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000002,Bank of Spain,internal
money-heist_sentence_0000003,Nairobi,internal
money-heist_sentence_0000003,Bogotá,internal
money-heist_sentence_0000004,Matías Caño,internal
money-heist_sentence_0000004,Agustín Montero,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Stockholm,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Matías Caño,internal
money-heist_sentence_0000001,Alfonso,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000001,48 Meters Underground,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000002,Bank of Spain,internal
money-heist_sentence_0000003,Nairobi,internal
money-heist_sentence_0000003,Bogotá,internal
money-heist_sentence_0000004,Matías Caño,internal
money-heist_sentence_0000004,Alfonso,internal
money-heist_sentence_0000004,[1],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000001,Episode 7 (Part 1),internal
money-heist_sentence_0000001,Episode 12 (Part 1),internal
money-heist_sentence_0000001,It's Dolphin Time,internal
money-heist_sentence_0000001,Ángel Rubio,internal
money-heist_sentence_0000002,Ángel,internal
money-heist_sentence_0000003,Raquel,internal
money-heist_sentence_0000005,Royal Mint of Spain,internal
money-heist_sentence_0000005,Ángel,internal
money-heist_sentence_0000010,[1],other
money-heist_sentence_0000011,[2],other
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,Tokyo,internal
money-heist_sentence_0000001,Nairobi,internal
money-heist_sentence_0000001,Bogotá,internal
money-heist_sentence_0000001,Helsinki,internal
money-heist_sentence_0000001,Amanda,internal
money-heist_sentence_0000001,Miguel Fernández Talanilla,internal
money-heist_sentence_0000001,Gandía,internal
money-heist_sentence_0000001,3,internal
money-heist_sentence_0000001,4,internal
money-heist_sentence_0000001,5,internal
money-heist_sentence_0000001,Aikido,internal
money-heist_sentence_0000001,Bank of Spain,internal
money-heist_sentence_0000002,Tokyo,internal
money-heist_sentence_0000003,Nairobi,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000002,Arturo Román,internal
money-heist_sentence_0000002,Palermo,internal
money-heist_sentence_0000002,Berlin,internal
money-heist_sentence_0000002,Lisbon,internal
money-heist_sentence_0000002,[1],other
money-heist_sentence_0000002,[2],other
money-heist_sentence_0000002,[3],other
money-heist_sentence_0000002,Miguel Fernández Talanilla,internal
money-heist_sentence_0000002,Amanda,internal
money-heist_sentence_0000002,Gandía,internal
money-heist_sentence_0000002,Luis Tamayo,internal
money-heist_sentence_0000002,Nairobi,internal
money-heist_sentence_0000002,Palermo,internal
money-heist_sentence_0000002,Tokyo,internal
money-heist_sentence_0000002,Denver,internal
money-heist_sentence_0000002,Bogotá,internal
money-heist_sentence_0000002,Arturo Román,internal
money-heist_sentence_0000002,3,internal
money-heist_sentence_0000002,4,internal
money-heist_sentence_0000002,5,internal
money-heist_sentence_0000002,Bank of Spain,internal
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000004,Amanda,internal
money-heist_sentence_0000004,César Gandía,internal
money-heist_sentence_0000005,Berlin,internal
money-heist_sentence_0000007,Tokyo,internal
money-heist_sentence_0000007,Nairobi,internal
money-heist_sentence_0000010,Denver,internal
money-heist_sentence_0000012,Miguel Fernández Talanilla,internal
money-heist_sentence_0000012,Arturo Román,internal
money-heist_sentence_0000012,Amanda,internal
money-heist_sentence_0000012,Manila,internal
money-heist_sentence_0000014,Bank of Spain,internal
money-heist_sentence_0000002,"

",other
money-heist_sentence_0000002,The Professor,internal
money-heist_sentence_0000002,Shakir,internal
money-heist_sentence_0000002,4,internal
money-heist_sentence_0000003,Bank of Spain,internal
money-heist_sentence_0000005,The Professor,internal
money-heist_sentence_0000006,Nairobi,internal
money-heist_sentence_0000006,Shakir,internal
money-heist_sentence_0000008,Tokyo,internal
money-heist_sentence_0000009,Alicia Sierra,internal
money-heist_sentence_0000009,Bank of Spain,internal
money-heist_sentence_0000001,"

",other
money-heist_sentence_0000001,The Professor,internal
money-heist_sentence_0000001,Dr. Ahmed,internal
money-heist_sentence_0000002,Dr. Ahmed,internal
money-heist_sentence_0000002,3,internal
money-heist_sentence_0000002,4,internal
